Time	Amplitude
 (7.215000000000000000e+04+0.000000000000000000e+00j)	 (2.338786981048050218e-01+6.400690251814737664e-02j)
 (7.216000000000000000e+04+0.000000000000000000e+00j)	 (2.269072528981836423e-01+8.549403709337172197e-02j)
 (7.217000000000000000e+04+0.000000000000000000e+00j)	 (2.179664543728749571e-01+1.062391611581986611e-01j)
 (7.218000000000000000e+04+0.000000000000000000e+00j)	 (2.071339004552398555e-01+1.260622254160083944e-01j)
 (7.219000000000000000e+04+0.000000000000000000e+00j)	 (1.945036078383296507e-01+1.447911831972813201e-01j)
 (7.220000000000000000e+04+0.000000000000000000e+00j)	 (1.801851960043675815e-01+1.622634836733790609e-01j)
 (7.221000000000000000e+04+0.000000000000000000e+00j)	 (1.643029358286015873e-01+1.783274826554054338e-01j)
 (7.222000000000000000e+04+0.000000000000000000e+00j)	 (1.469946710217545638e-01+1.928437587335302683e-01j)
 (7.223000000000000000e+04+0.000000000000000000e+00j)	 (1.284106217723123278e-01+2.056863233335572971e-01j)
 (7.224000000000000000e+04+0.000000000000000000e+00j)	 (1.087120809712369129e-01+2.167437141891100927e-01j)
 (7.225000000000000000e+04+0.000000000000000000e+00j)	 (8.807001433539157764e-02+2.259199627383788600e-01j)
 (7.226000000000000000e+04+0.000000000000000000e+00j)	 (6.666357657888115351e-02+2.331354270496390768e-01j)
 (7.227000000000000000e+04+0.000000000000000000e+00j)	 (4.467855651084377128e-02+2.383274830462759064e-01j)
 (7.228000000000000000e+04+0.000000000000000000e+00j)	 (2.230576455472666267e-02+2.414510680321264036e-01j)
 (7.229000000000000000e+04+0.000000000000000000e+00j)	 (-2.606233162434627064e-04+2.424790717997588052e-01j)
 (7.230000000000000000e+04+0.000000000000000000e+00j)	 (-2.282475085371494725e-02+2.414025719270856407e-01j)
 (7.231000000000000000e+04+0.000000000000000000e+00j)	 (-4.519078139279317924e-02+2.382309112202177781e-01j)
 (7.232000000000000000e+04+0.000000000000000000e+00j)	 (-6.716459754126419268e-02+2.329916166302714309e-01j)
 (7.233000000000000000e+04+0.000000000000000000e+00j)	 (-8.855548594729742429e-02+2.257301603478508445e-01j)
 (7.234000000000000000e+04+0.000000000000000000e+00j)	 (-1.091777925235590807e-01+2.165095651486845241e-01j)
 (7.235000000000000000e+04+0.000000000000000000e+00j)	 (-1.288525337620892997e-01+2.054098574154633594e-01j)
 (7.236000000000000000e+04+0.000000000000000000e+00j)	 (-1.474089501545460257e-01+1.925273725833490934e-01j)
 (7.237000000000000000e+04+0.000000000000000000e+00j)	 (-1.646859882360043048e-01+1.779739190370484003e-01j)
 (7.238000000000000000e+04+0.000000000000000000e+00j)	 (-1.805336983892777136e-01+1.618758077160599718e-01j)
 (7.239000000000000000e+04+0.000000000000000000e+00j)	 (-1.948145362779411804e-01+1.443727558503015984e-01j)
 (7.240000000000000000e+04+0.000000000000000000e+00j)	 (-2.074045566128268903e-01+1.256166743406285924e-01j)
 (7.241000000000000000e+04+0.000000000000000000e+00j)	 (-2.181944888911022395e-01+1.057703493086628449e-01j)
 (7.242000000000000000e+04+0.000000000000000000e+00j)	 (-2.270906857713684557e-01+8.500602925898116669e-02j)
 (7.243000000000000000e+04+0.000000000000000000e+00j)	 (-2.340159358537538536e-01+6.350393011573747526e-02j)
 (7.244000000000000000e+04+0.000000000000000000e+00j)	 (-2.389101338107501860e-01+4.145067110851057696e-02j)
 (7.245000000000000000e+04+0.000000000000000000e+00j)	 (-2.417308020524621126e-01+1.903765508285741245e-02j)
 (7.246000000000000000e+04+0.000000000000000000e+00j)	 (-2.424534593987608677e-01-3.540592707183281510e-03j)
 (7.247000000000000000e+04+0.000000000000000000e+00j)	 (-2.410718335585102789e-01-2.608811290697661892e-02j)
 (7.248000000000000000e+04+0.000000000000000000e+00j)	 (-2.375979155716569369e-01-4.840921281613363991e-02j)
 (7.249000000000000000e+04+0.000000000000000000e+00j)	 (-2.320618557416060379e-01-7.031016482985213978e-02j)
 (7.250000000000000000e+04+0.000000000000000000e+00j)	 (-2.245117019611632125e-01-9.160088782487868508e-02j)
 (7.251000000000000000e+04+0.000000000000000000e+00j)	 (-2.150129827028357810e-01-1.120965968983879957e-01j)
 (7.252000000000000000e+04+0.000000000000000000e+00j)	 (-2.036481382931276396e-01-1.316194071399750254e-01j)
 (7.253000000000000000e+04+0.000000000000000000e+00j)	 (-1.905158054063247897e-01-1.499998775188856881e-01j)
 (7.254000000000000000e+04+0.000000000000000000e+00j)	 (-1.757299609881553260e-01-1.670784814857045331e-01j)
 (7.255000000000000000e+04+0.000000000000000000e+00j)	 (-1.594189330389871040e-01-1.827069915256252786e-01j)
 (7.256000000000000000e+04+0.000000000000000000e+00j)	 (-1.417242868421210167e-01-1.967497656463480515e-01j)
 (7.257000000000000000e+04+0.000000000000000000e+00j)	 (-1.227995963036382088e-01-2.090849246350178214e-01j)
 (7.258000000000000000e+04+0.000000000000000000e+00j)	 (-1.028091110678629877e-01-2.196054098663568488e-01j)
 (7.259000000000000000e+04+0.000000000000000000e+00j)	 (-8.192633097589060998e-02-2.282199124816478852e-01j)
 (7.260000000000000000e+04+0.000000000000000000e+00j)	 (-6.033250024054264554e-02-2.348536658734429461e-01j)
 (7.261000000000000000e+04+0.000000000000000000e+00j)	 (-3.821503440609173158e-02-2.394490945983696606e-01j)
 (7.262000000000000000e+04+0.000000000000000000e+00j)	 (-1.576589374612758637e-02-2.419663140856423145e-01j)
 (7.263000000000000000e+04+0.000000000000000000e+00j)	 (6.820082783497103014e-03-2.423834768044235699e-01j)
 (7.264000000000000000e+04+0.000000000000000000e+00j)	 (2.934686857669805901e-02-2.406969618854482851e-01j)
 (7.265000000000000000e+04+0.000000000000000000e+00j)	 (5.161895071723660716e-02-2.369214065511247025e-01j)
 (7.266000000000000000e+04+0.000000000000000000e+00j)	 (7.344302686107773148e-02-2.310895790812817208e-01j)
 (7.267000000000000000e+04+0.000000000000000000e+00j)	 (9.462968293323462121e-02-2.232520944170642840e-01j)
 (7.268000000000000000e+04+0.000000000000000000e+00j)	 (1.149950370784573600e-01-2.134769748711653203e-01j)
 (7.269000000000000000e+04+0.000000000000000000e+00j)	 (1.343623355971758915e-01-2.018490597571899747e-01j)
 (7.270000000000000000e+04+0.000000000000000000e+00j)	 (1.525634870159501832e-01-1.884692690618125499e-01j)
 (7.271000000000000000e+04+0.000000000000000000e+00j)	 (1.694405209778610810e-01-1.734537275502641140e-01j)
 (7.272000000000000000e+04+0.000000000000000000e+00j)	 (1.848469592902961256e-01-1.569327569076400253e-01j)
 (7.273000000000000000e+04+0.000000000000000000e+00j)	 (1.986490872315540834e-01-1.390497446626279832e-01j)
 (7.274000000000000000e+04+0.000000000000000000e+00j)	 (2.107271140817106037e-01-1.199598997108468901e-01j)
 (7.275000000000000000e+04+0.000000000000000000e+00j)	 (2.209762128055032804e-01-9.982890523866801147e-02j)
 (7.276000000000000000e+04+0.000000000000000000e+00j)	 (2.293074298637495789e-01-7.883148073877056794e-02j)
 (7.277000000000000000e+04+0.000000000000000000e+00j)	 (2.356484572567703606e-01-5.714986559793007459e-02j)
 (7.278000000000000000e+04+0.000000000000000000e+00j)	 (2.399442600990480123e-01-3.497223741841311989e-02j)
 (7.279000000000000000e+04+0.000000000000000000e+00j)	 (2.421575542784258905e-01-1.249107880020620086e-02j)
 (7.280000000000000000e+04+0.000000000000000000e+00j)	 (2.422691300540313064e-01+1.009849324093298195e-02j)
 (7.281000000000000000e+04+0.000000000000000000e+00j)	 (2.402780187843163162e-01+3.260042072015052750e-02j)
 (7.282000000000000000e+04+0.000000000000000000e+00j)	 (2.362015013381484618e-01+5.481940629763085160e-02j)
 (7.283000000000000000e+04+0.000000000000000000e+00j)	 (2.300749581158691992e-01+7.656260829134782508e-02j)
 (7.284000000000000000e+04+0.000000000000000000e+00j)	 (2.219515619819603103e-01+9.764131437734177577e-02j)
 (7.285000000000000000e+04+0.000000000000000000e+00j)	 (2.119018167743938197e-01+1.178725794510828290e-01j)
 (7.286000000000000000e+04+0.000000000000000000e+00j)	 (2.000129453958655046e-01+1.370808134349411067e-01j)
 (7.287000000000000000e+04+0.000000000000000000e+00j)	 (1.863881327977676139e-01+1.550993052507024517e-01j)
 (7.288000000000000000e+04+0.000000000000000000e+00j)	 (1.711456304271515017e-01+1.717716697303609263e-01j)
 (7.289000000000000000e+04+0.000000000000000000e+00j)	 (1.544177299090894462e-01+1.869532049074354996e-01j)
 (7.290000000000000000e+04+0.000000000000000000e+00j)	 (1.363496148722038726e-01+2.005121479083366576e-01j)
 (7.291000000000000000e+04+0.000000000000000000e+00j)	 (1.170981008822233604e-01+2.123308185439995999e-01j)
 (7.292000000000000000e+04+0.000000000000000000e+00j)	 (9.683027442000213814e-02+2.223066406761408098e-01j)
 (7.293000000000000000e+04+0.000000000000000000e+00j)	 (7.572204271653593111e-02+2.303530324935500195e-01j)
 (7.294000000000000000e+04+0.000000000000000000e+00j)	 (5.395660703072184539e-02+2.364001579717061596e-01j)
 (7.295000000000000000e+04+0.000000000000000000e+00j)	 (3.172287262124058593e-02+2.403955329933318563e-01j)
 (7.296000000000000000e+04+0.000000000000000000e+00j)	 (9.213809211728180015e-03+2.423044808695824781e-01j)
 (7.297000000000000000e+04+0.000000000000000000e+00j)	 (-1.337522382038070987e-02+2.421104333080245363e-01j)
 (7.298000000000000000e+04+0.000000000000000000e+00j)	 (-3.584817299553593600e-02+2.398150742153289106e-01j)
 (7.299000000000000000e+04+0.000000000000000000e+00j)	 (-5.800999230876532214e-02+2.354383250864983956e-01j)
 (7.300000000000000000e+04+0.000000000000000000e+00j)	 (-7.966833606230123987e-02+2.290181721074560917e-01j)
 (7.301000000000000000e+04+0.000000000000000000e+00j)	 (-1.006352282629097566e-01+2.206103364714034898e-01j)
 (7.302000000000000000e+04+0.000000000000000000e+00j)	 (-1.207286940938644415e-01+2.102877907704625016e-01j)
 (7.303000000000000000e+04+0.000000000000000000e+00j)	 (-1.397743393025965841e-01+1.981401256596765637e-01j)
 (7.304000000000000000e+04+0.000000000000000000e+00j)	 (-1.576068637958355223e-01+1.842727722902359477e-01j)
 (7.305000000000000000e+04+0.000000000000000000e+00j)	 (-1.740714963055716158e-01+1.688060872605197660e-01j)
 (7.306000000000000000e+04+0.000000000000000000e+00j)	 (-1.890253376742164759e-01+1.518743080267170864e-01j)
 (7.307000000000000000e+04+0.000000000000000000e+00j)	 (-2.023386011004425222e-01+1.336243878389751227e-01j)
 (7.308000000000000000e+04+0.000000000000000000e+00j)	 (-2.138957385810497935e-01+1.142147203151651219e-01j)
 (7.309000000000000000e+04+0.000000000000000000e+00j)	 (-2.235964437725674880e-01+9.381376472162740454e-02j)
 (7.310000000000000000e+04+0.000000000000000000e+00j)	 (-2.313565225686145255e-01+7.259858389198650674e-02j)
 (7.311000000000000000e+04+0.000000000000000000e+00j)	 (-2.371086238367861587e-01+5.075330747418503596e-02j)
 (7.312000000000000000e+04+0.000000000000000000e+00j)	 (-2.408028239730905795e-01+2.846753384311316928e-02j)
 (7.313000000000000000e+04+0.000000000000000000e+00j)	 (-2.424070602004228525e-01+5.934684548752580668e-03j)
 (7.314000000000000000e+04+0.000000000000000000e+00j)	 (-2.419074088502889686e-01-1.664967441797503625e-02j)
 (7.315000000000000000e+04+0.000000000000000000e+00j)	 (-2.393082062125337361e-01-3.908952997166782739e-02j)
 (7.316000000000000000e+04+0.000000000000000000e+00j)	 (-2.346320109041305502e-01-6.119012315996572027e-02j)
 (7.317000000000000000e+04+0.000000000000000000e+00j)	 (-2.279194080836067782e-01-8.275963950651112067e-02j)
 (7.318000000000000000e+04+0.000000000000000000e+00j)	 (-2.192286572102564168e-01-1.036108737990325962e-01j)
 (7.319000000000000000e+04+0.000000000000000000e+00j)	 (-2.086351864053299920e-01-1.235628548731632498e-01j)
 (7.320000000000000000e+04+0.000000000000000000e+00j)	 (-1.962309378035570762e-01-1.424424162906259839e-01j)
 (7.321000000000000000e+04+0.000000000000000000e+00j)	 (-1.821235695768195773e-01-1.600856992793402989e-01j)
 (7.322000000000000000e+04+0.000000000000000000e+00j)	 (-1.664355215557380696e-01-1.763395748912030825e-01j)
 (7.323000000000000000e+04+0.000000000000000000e+00j)	 (-1.493029525585613526e-01-1.910629730345986266e-01j)
 (7.324000000000000000e+04+0.000000000000000000e+00j)	 (-1.308745586506453173e-01-2.041281068464257942e-01j)
 (7.325000000000000000e+04+0.000000000000000000e+00j)	 (-1.113102825908533350e-01-2.154215817773021679e-01j)
 (7.326000000000000000e+04+0.000000000000000000e+00j)	 (-9.077992566562971544e-02-2.248453797639991814e-01j)
 (7.327000000000000000e+04+0.000000000000000000e+00j)	 (-6.946167395912751508e-02-2.323177099470768170e-01j)
 (7.328000000000000000e+04+0.000000000000000000e+00j)	 (-4.754055185004327916e-02-2.377737185502969697e-01j)
 (7.329000000000000000e+04+0.000000000000000000e+00j)	 (-2.520681615712381390e-02-2.411660517607067955e-01j)
 (7.330000000000000000e+04+0.000000000000000000e+00j)	 (-2.654304871087797505e-03-2.424652667238402781e-01j)
 (7.331000000000000000e+04+0.000000000000000000e+00j)	 (1.992124519513744502e-02-2.416600870869491935e-01j)
 (7.332000000000000000e+04+0.000000000000000000e+00j)	 (4.232389723726151520e-02-2.387575008723947234e-01j)
 (7.333000000000000000e+04+0.000000000000000000e+00j)	 (6.435921502648460357e-02-2.337826998315786498e-01j)
 (7.334000000000000000e+04+0.000000000000000000e+00j)	 (8.583595045305711380e-02-2.267788608057931810e-01j)
 (7.335000000000000000e+04+0.000000000000000000e+00j)	 (1.065677034001642903e-01-2.178067709915225136e-01j)
 (7.336000000000000000e+04+0.000000000000000000e+00j)	 (1.263745395418053863e-01-2.069443003624930055e-01j)
 (7.337000000000000000e+04+0.000000000000000000e+00j)	 (1.450845520234153030e-01-1.942857258273916754e-01j)
 (7.338000000000000000e+04+0.000000000000000000e+00j)	 (1.625353534711242443e-01-1.799409129889999737e-01j)
 (7.339000000000000000e+04+0.000000000000000000e+00j)	 (1.785754853804471520e-01-1.640343626062014670e-01j)
 (7.340000000000000000e+04+0.000000000000000000e+00j)	 (1.930657326518223915e-01-1.467041300348673749e-01j)
 (7.341000000000000000e+04+0.000000000000000000e+00j)	 (2.058803318640512747e-01-1.281006270258180646e-01j)
 (7.342000000000000000e+04+0.000000000000000000e+00j)	 (2.169080627986195720e-01-1.083853162794544689e-01j)
 (7.343000000000000000e+04+0.000000000000000000e+00j)	 (2.260532137416804421e-01-8.772931008672812947e-02j)
 (7.344000000000000000e+04+0.000000000000000000e+00j)	 (2.332364121852443517e-01-6.631188521960508508e-02j)
 (7.345000000000000000e+04+0.000000000000000000e+00j)	 (2.383953137180325199e-01-4.431892696007577737e-02j)
 (7.346000000000000000e+04+0.000000000000000000e+00j)	 (2.414851431268207338e-01-2.194131577228595684e-02j)
 (7.347000000000000000e+04+0.000000000000000000e+00j)	 (2.424790830118635776e-01+6.267293793031415445e-04j)
 (7.348000000000000000e+04+0.000000000000000000e+00j)	 (2.413685065436957933e-01+2.318933668831729689e-02j)
 (7.349000000000000000e+04+0.000000000000000000e+00j)	 (2.381630523408840017e-01+4.555068151016960359e-02j)
 (7.350000000000000000e+04+0.000000000000000000e+00j)	 (2.328905408189893833e-01+6.751668595684906515e-02j)
 (7.351000000000000000e+04+0.000000000000000000e+00j)	 (2.255967327365484831e-01+8.889670333224569676e-02j)
 (7.352000000000000000e+04+0.000000000000000000e+00j)	 (2.163449320338520221e-01+1.095051727874305769e-01j)
 (7.353000000000000000e+04+0.000000000000000000e+00j)	 (2.052154364112052098e-01+1.291632298360720355e-01j)
 (7.354000000000000000e+04+0.000000000000000000e+00j)	 (1.923048404154649449e-01+1.477002587509599618e-01j)
 (7.355000000000000000e+04+0.000000000000000000e+00j)	 (1.777251970832439687e-01+1.649553733687716406e-01j)
 (7.356000000000000000e+04+0.000000000000000000e+00j)	 (1.616030454168905783e-01+1.807788134508195310e-01j)
 (7.357000000000000000e+04+0.000000000000000000e+00j)	 (1.440783121342069928e-01+1.950332444801375631e-01j)
 (7.358000000000000000e+04+0.000000000000000000e+00j)	 (1.253030972235963936e-01+2.075949496140419015e-01j)
 (7.359000000000000000e+04+0.000000000000000000e+00j)	 (1.054403538446902627e-01+2.183549034470737837e-01j)
 (7.360000000000000000e+04+0.000000000000000000e+00j)	 (8.466247403244128722e-02+2.272197182644425661e-01j)
 (7.361000000000000000e+04+0.000000000000000000e+00j)	 (6.314979247890556424e-02+2.341124545737152118e-01j)
 (7.362000000000000000e+04+0.000000000000000000e+00j)	 (4.108902137913404001e-02+2.389732888796492483e-01j)
 (7.363000000000000000e+04+0.000000000000000000e+00j)	 (1.867162992497169161e-02+2.417600329065763276e-01j)
 (7.364000000000000000e+04+0.000000000000000000e+00j)	 (-3.907817488209723578e-03+2.424484997617345761e-01j)
 (7.365000000000000000e+04+0.000000000000000000e+00j)	 (-2.645334991909910685e-02+2.410327138615999676e-01j)
 (7.366000000000000000e+04+0.000000000000000000e+00j)	 (-4.876929074635240335e-02+2.375249627991160017e-01j)
 (7.367000000000000000e+04+0.000000000000000000e+00j)	 (-7.066195598018275292e-02+2.319556907016341318e-01j)
 (7.368000000000000000e+04+0.000000000000000000e+00j)	 (-9.194133528021548873e-02+2.243732340050889895e-01j)
 (7.369000000000000000e+04+0.000000000000000000e+00j)	 (-1.124227410896058016e-01+2.148434019375626558e-01j)
 (7.370000000000000000e+04+0.000000000000000000e+00j)	 (-1.319284115720754658e-01+2.034489053533322656e-01j)
 (7.371000000000000000e+04+0.000000000000000000e+00j)	 (-1.502890534399223821e-01+1.902886388745448909e-01j)
 (7.372000000000000000e+04+0.000000000000000000e+00j)	 (-1.673453112824633826e-01+1.754768225708603080e-01j)
 (7.373000000000000000e+04+0.000000000000000000e+00j)	 (-1.829491506422242508e-01+1.591420106265900025e-01j)
 (7.374000000000000000e+04+0.000000000000000000e+00j)	 (-1.969651428348890010e-01+1.414259755992940404e-01j)
 (7.375000000000000000e+04+0.000000000000000000e+00j)	 (-2.092716403619793719e-01+1.224824779533073005e-01j)
 (7.376000000000000000e+04+0.000000000000000000e+00j)	 (-2.197618327143324446e-01+1.024759315478991767e-01j)
 (7.377000000000000000e+04+0.000000000000000000e+00j)	 (-2.283446734031121805e-01+8.157997666213318011e-02j)
 (7.378000000000000000e+04+0.000000000000000000e+00j)	 (-2.349456701721446272e-01+5.997597294189044997e-02j)
 (7.379000000000000000e+04+0.000000000000000000e+00j)	 (-2.395075315334978250e-01+3.785142534821829552e-02j)
 (7.380000000000000000e+04+0.000000000000000000e+00j)	 (-2.419906640144535714e-01+1.539835676953620579e-02j)
 (7.381000000000000000e+04+0.000000000000000000e+00j)	 (-2.423735158004957368e-01-7.188358579126268369e-03j)
 (7.382000000000000000e+04+0.000000000000000000e+00j)	 (-2.406527637914591400e-01-2.971268650399663466e-02j)
 (7.383000000000000000e+04+0.000000000000000000e+00j)	 (-2.368433424474217786e-01-5.197913424907689428e-02j)
 (7.384000000000000000e+04+0.000000000000000000e+00j)	 (-2.309783141739432111e-01-7.379444721326482159e-02j)
 (7.385000000000000000e+04+0.000000000000000000e+00j)	 (-2.231085823714540617e-01-9.496928624321826495e-02j)
 (7.386000000000000000e+04+0.000000000000000000e+00j)	 (-2.133024496393189362e-01-1.153198709434345715e-01j)
 (7.387000000000000000e+04+0.000000000000000000e+00j)	 (-2.016450249689085983e-01-1.346695747414070610e-01j)
 (7.388000000000000000e+04+0.000000000000000000e+00j)	 (-1.882374850707719260e-01-1.528504578637988887e-01j)
 (7.389000000000000000e+04+0.000000000000000000e+00j)	 (-1.731961962468641647e-01-1.697047249187802198e-01j)
 (7.390000000000000000e+04+0.000000000000000000e+00j)	 (-1.566517044292825289e-01-1.850860944337557878e-01j)
 (7.391000000000000000e+04+0.000000000000000000e+00j)	 (-1.387476021510424540e-01-1.988610684620700508e-01j)
 (7.392000000000000000e+04+0.000000000000000000e+00j)	 (-1.196392822825779190e-01-2.109100912394888672e-01j)
 (7.393000000000000000e+04+0.000000000000000000e+00j)	 (-9.949258935086417732e-02-2.211285868339962768e-01j)
 (7.394000000000000000e+04+0.000000000000000000e+00j)	 (-7.848238014590598610e-02-2.294278667833830332e-01j)
 (7.395000000000000000e+04+0.000000000000000000e+00j)	 (-5.679100610797731263e-02-2.357358998425663765e-01j)
 (7.396000000000000000e+04+0.000000000000000000e+00j)	 (-3.460673066684841898e-02-2.399979371600802214e-01j)
 (7.397000000000000000e+04+0.000000000000000000e+00j)	 (-1.212209526938256253e-02-2.421769874575671611e-01j)
 (7.398000000000000000e+04+0.000000000000000000e+00j)	 (1.046775172328420593e-02-2.422541380880904316e-01j)
 (7.399000000000000000e+04+0.000000000000000000e+00j)	 (3.296674876446190755e-02-2.402287191866249172e-01j)
 (7.400000000000000000e+04+0.000000000000000000e+00j)	 (5.517962277726908699e-02-2.361183094880731359e-01j)
 (7.401000000000000000e+04+0.000000000000000000e+00j)	 (7.691358396696532096e-02-2.299585837621761775e-01j)
 (7.402000000000000000e+04+0.000000000000000000e+00j)	 (9.797999908082073717e-02-2.218030031894830667e-01j)
 (7.403000000000000000e+04+0.000000000000000000e+00j)	 (1.181960285932105725e-01-2.117223513655251965e-01j)
 (7.404000000000000000e+04+0.000000000000000000e+00j)	 (1.373862136061095029e-01-1.998041199603580731e-01j)
 (7.405000000000000000e+04+0.000000000000000000e+00j)	 (1.553839986922253003e-01-1.861517493653342681e-01j)
 (7.406000000000000000e+04+0.000000000000000000e+00j)	 (1.720331774636782163e-01-1.708837309175847974e-01j)
 (7.407000000000000000e+04+0.000000000000000000e+00j)	 (1.871892483196335444e-01-1.541325784942851607e-01j)
 (7.408000000000000000e+04+0.000000000000000000e+00j)	 (2.007206686062618650e-01-1.360436784022886758e-01j)
 (7.409000000000000000e+04+0.000000000000000000e+00j)	 (2.125099963039417394e-01-1.167740275449671433e-01j)
 (7.410000000000000000e+04+0.000000000000000000e+00j)	 (2.224549093324244831e-01-9.649087081833751522e-02j)
 (7.411000000000000000e+04+0.000000000000000000e+00j)	 (2.304690936275309021e-01-7.537024956232479811e-02j)
 (7.412000000000000000e+04+0.000000000000000000e+00j)	 (2.364829922813548035e-01-5.359547366563827825e-02j)
 (7.413000000000000000e+04+0.000000000000000000e+00j)	 (2.404444092440659042e-01-3.135553058496250156e-02j)
 (7.414000000000000000e+04+0.000000000000000000e+00j)	 (2.423189623475394683e-01-8.843445087141920541e-03j)
 (7.415000000000000000e+04+0.000000000000000000e+00j)	 (2.420903817189727358e-01+1.374539604977136412e-02j)
 (7.416000000000000000e+04+0.000000000000000000e+00j)	 (2.397606509943993880e-01+3.621493983635013653e-02j)
 (7.417000000000000000e+04+0.000000000000000000e+00j)	 (2.353499901064150246e-01+5.837016865424411727e-02j)
 (7.418000000000000000e+04+0.000000000000000000e+00j)	 (2.288966797955314381e-01+8.001879285269575259e-02j)
 (7.419000000000000000e+04+0.000000000000000000e+00j)	 (2.204567293680481932e-01+1.009729196694354597e-01j)
 (7.420000000000000000e+04+0.000000000000000000e+00j)	 (2.101033905842329685e-01+1.210506839899840731e-01j)
 (7.421000000000000000e+04+0.000000000000000000e+00j)	 (1.979265218955447159e-01+1.400778267927265952e-01j)
 (7.422000000000000000e+04+0.000000000000000000e+00j)	 (1.840318085489432709e-01+1.578892075794063043e-01j)
 (7.423000000000000000e+04+0.000000000000000000e+00j)	 (1.685398453270772756e-01+1.743302376645543550e-01j)
 (7.424000000000000000e+04+0.000000000000000000e+00j)	 (1.515850898854472217e-01+1.892582218839742314e-01j)
 (7.425000000000000000e+04+0.000000000000000000e+00j)	 (1.333146957703609525e-01+2.025435970775840422e-01j)
 (7.426000000000000000e+04+0.000000000000000000e+00j)	 (1.138872352467047988e-01+2.140710565969636825e-01j)
 (7.427000000000000000e+04+0.000000000000000000e+00j)	 (9.347132301971351753e-02+2.237405510783224694e-01j)
 (7.428000000000000000e+04+0.000000000000000000e+00j)	 (7.224415279629024800e-02+2.314681567944971985e-01j)
 (7.429000000000000000e+04+0.000000000000000000e+00j)	 (5.038995938668981711e-02+2.371868040497030483e-01j)
 (7.430000000000000000e+04+0.000000000000000000e+00j)	 (2.809841969490874114e-02+2.408468592947857478e-01j)
 (7.431000000000000000e+04+0.000000000000000000e+00j)	 (5.563006475390273702e-03+2.424165559108487356e-01j)
 (7.432000000000000000e+04+0.000000000000000000e+00j)	 (-1.702069085563600107e-02+2.418822699222274997e-01j)
 (7.433000000000000000e+04+0.000000000000000000e+00j)	 (-3.945666378002324337e-02+2.392486382458476057e-01j)
 (7.434000000000000000e+04+0.000000000000000000e+00j)	 (-6.155018587582115203e-02+2.345385184506037501e-01j)
 (7.435000000000000000e+04+0.000000000000000000e+00j)	 (-8.310950288824875409e-02+2.277927903758826256e-01j)
 (7.436000000000000000e+04+0.000000000000000000e+00j)	 (-1.039474970046340846e-01+2.190700013311834837e-01j)
 (7.437000000000000000e+04+0.000000000000000000e+00j)	 (-1.238833108899162344e-01+2.084458579558161606e-01j)
 (7.438000000000000000e+04+0.000000000000000000e+00j)	 (-1.427439173859157140e-01+1.960125691493222466e-01j)
 (7.439000000000000000e+04+0.000000000000000000e+00j)	 (-1.603656212518191071e-01+1.818780457749761270e-01j)
 (7.440000000000000000e+04+0.000000000000000000e+00j)	 (-1.765954799111155438e-01+1.661649640826264318e-01j)
 (7.441000000000000000e+04+0.000000000000000000e+00j)	 (-1.912926308745191428e-01+1.490097009792800964e-01j)
 (7.442000000000000000e+04+0.000000000000000000e+00j)	 (-2.043295143175155870e-01+1.305611503886576763e-01j)
 (7.443000000000000000e+04+0.000000000000000000e+00j)	 (-2.155929802017278185e-01+1.109794309725506412e-01j)
 (7.444000000000000000e+04+0.000000000000000000e+00j)	 (-2.249852703309959678e-01+9.043449643003989569e-02j)
 (7.445000000000000000e+04+0.000000000000000000e+00j)	 (-2.324248668188029221e-01+6.910466043575269612e-02j)
 (7.446000000000000000e+04+0.000000000000000000e+00j)	 (-2.378471996026818858e-01+4.717504902015420137e-02j)
 (7.447000000000000000e+04+0.000000000000000000e+00j)	 (-2.412052068652844328e-01+2.483599382308886508e-02j)
 (7.448000000000000000e+04+0.000000000000000000e+00j)	 (-2.424697434977281241e-01+2.281380166602018592e-03j)
 (7.449000000000000000e+04+0.000000000000000000e+00j)	 (-2.416298340602095474e-01-2.029303571592774511e-02j)
 (7.450000000000000000e+04+0.000000000000000000e+00j)	 (-2.386927680442525457e-01-4.269132568940573608e-02j)
 (7.451000000000000000e+04+0.000000000000000000e+00j)	 (-2.336840366098061617e-01-6.471909021847591093e-02j)
 (7.452000000000000000e+04+0.000000000000000000e+00j)	 (-2.266471113460993281e-01-8.618514560319420759e-02j)
 (7.453000000000000000e+04+0.000000000000000000e+00j)	 (-2.176430669765748172e-01-1.069031833034908979e-01j)
 (7.454000000000000000e+04+0.000000000000000000e+00j)	 (-2.067500512821833780e-01-1.266933869521967293e-01j)
 (7.455000000000000000e+04+0.000000000000000000e+00j)	 (-1.940626068440265695e-01-1.453839930209665787e-01j)
 (7.456000000000000000e+04+0.000000000000000000e+00j)	 (-1.796908504915984139e-01-1.628127815948156032e-01j)
 (7.457000000000000000e+04+0.000000000000000000e+00j)	 (-1.637595175788077728e-01-1.788284843155779347e-01j)
 (7.458000000000000000e+04+0.000000000000000000e+00j)	 (-1.464068793820968162e-01-1.932920972752451283e-01j)
 (7.459000000000000000e+04+0.000000000000000000e+00j)	 (-1.277835430173642206e-01-2.060780874634958182e-01j)
 (7.460000000000000000e+04+0.000000000000000000e+00j)	 (-1.080511442910088576e-01-2.170754822989062749e-01j)
 (7.461000000000000000e+04+0.000000000000000000e+00j)	 (-8.738094483015400316e-02-2.261888327873535498e-01j)
